month,carrier,airport,arr_flights,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled
1,F9,CID,14.0,1.0,0.0,0.0,0.0,1.0,No
1,F9,CLE,208.0,15.43,0.0,14.82,0.0,16.75,Yes
1,F9,CLT,100.0,8.33,0.43,7.67,0.0,10.57,No
1,F9,CMH,25.0,2.76,0.0,1.48,0.0,1.77,No
1,F9,COS,71.0,1.79,0.0,1.58,0.0,3.64,No
1,F9,CVG,158.0,12.47,0.73,9.65,0.0,16.16,Yes
1,F9,DCA,88.0,6.22,0.03,6.85,0.0,7.9,Yes
1,F9,DEN,1676.0,98.69,12.22,98.03,0.0,154.06,Yes
1,F9,DFW,31.0,1.9,0.0,1.1,0.0,2.0,No
1,F9,DSM,40.0,2.69,0.0,1.8,0.0,5.51,Yes
1,F9,DTW,44.0,4.48,0.0,2.12,0.0,2.4,No
1,F9,ELP,9.0,0.16,0.0,1.0,0.0,0.84,No
1,F9,FAR,13.0,1.36,0.0,2.64,0.0,0.0,Yes
1,F9,FAT,14.0,0.85,0.0,0.71,0.0,1.44,No
1,F9,FLL,34.0,2.89,0.0,2.99,0.0,5.13,No
1,F9,FSD,10.0,0.0,0.0,2.0,0.0,0.0,No
1,F9,GEG,9.0,1.16,0.0,5.11,0.0,0.74,No
1,F9,GRR,78.0,11.46,0.41,11.28,0.0,0.84,Yes
1,F9,GSP,20.0,1.0,0.0,1.0,0.0,1.0,Yes
1,F9,HRL,18.0,0.59,0.62,2.49,0.0,1.3,Yes
1,F9,HSV,20.0,1.63,0.0,0.0,0.0,3.37,No
1,F9,IAD,64.0,4.58,0.0,2.59,0.0,1.82,No
1,F9,IAH,32.0,1.79,0.0,1.55,0.0,3.66,No
1,F9,ICT,9.0,0.0,0.0,0.0,0.0,1.0,No
1,F9,IND,66.0,1.67,0.52,1.48,0.0,5.33,Yes
1,F9,ISP,124.0,15.44,0.0,17.43,0.0,27.13,Yes
1,F9,JAN,17.0,0.73,0.0,1.27,0.0,1.0,No
1,F9,JAX,86.0,1.96,1.74,9.18,0.0,5.11,Yes
1,F9,LAS,582.0,30.77,4.25,66.43,0.0,61.55,Yes
1,F9,LAX,59.0,5.77,0.0,5.61,0.0,3.62,No
1,F9,LFT,16.0,0.0,0.0,2.0,0.0,2.0,No
1,F9,LGA,93.0,8.47,0.21,22.15,0.0,6.16,Yes
1,F9,LIT,13.0,2.14,0.0,0.22,0.0,0.64,No
1,F9,MCI,18.0,0.0,0.0,0.02,0.0,0.98,No
1,F9,MCO,1144.0,58.41,6.29,113.5,0.0,92.79,Yes
1,F9,MDT,14.0,2.85,0.0,0.15,0.0,0.0,No
1,F9,MEM,28.0,1.51,0.0,1.35,0.0,4.14,No
1,F9,MIA,139.0,8.08,0.43,12.92,0.0,20.57,Yes
1,F9,MKE,127.0,10.54,0.69,15.43,0.0,9.34,Yes
1,F9,MSN,59.0,2.97,0.0,3.96,0.0,3.07,Yes
1,F9,MSP,106.0,8.56,0.63,10.77,0.0,5.05,Yes
1,F9,MSY,78.0,4.36,1.51,7.95,0.0,2.18,No
1,F9,OKC,20.0,0.18,0.0,0.28,0.0,1.55,No
1,F9,OMA,45.0,3.7,0.0,1.76,0.0,1.54,No
1,F9,ONT,48.0,2.9,0.0,13.7,0.0,4.41,No
1,F9,ORD,262.0,15.68,0.0,26.47,0.0,22.84,Yes
1,F9,ORF,52.0,5.39,0.0,4.48,0.0,3.13,No
1,F9,PBI,130.0,12.62,1.22,14.97,0.0,3.19,Yes
1,F9,PDX,40.0,6.01,0.0,1.99,0.0,0.0,No
1,F9,PHL,354.0,28.62,0.0,33.46,0.0,31.93,No
1,F9,PHX,254.0,16.81,0.37,20.94,0.0,16.88,Yes
1,F9,PIT,20.0,2.48,1.0,1.64,0.0,1.88,No
1,F9,PNS,21.0,0.02,0.32,0.99,0.0,0.67,Yes
1,F9,PSM,14.0,0.7,0.0,0.3,0.0,0.0,Yes
1,F9,PSP,25.0,2.94,0.24,3.1,0.0,2.72,No
1,F9,PVD,48.0,2.71,0.0,4.16,0.0,2.13,No
1,F9,PWM,39.0,1.0,0.0,0.0,0.0,1.0,Yes
1,F9,RDU,167.0,8.15,0.92,9.31,0.0,15.62,No
1,F9,RNO,9.0,0.0,0.0,0.0,0.0,0.0,No
1,F9,RSW,392.0,26.88,2.44,42.96,0.0,33.73,Yes
1,F9,SAN,121.0,12.62,0.06,26.78,0.0,8.54,Yes
1,F9,SAT,90.0,7.52,0.06,3.31,0.0,5.12,No
1,F9,SAV,8.0,0.6,0.0,0.59,0.0,0.81,No
1,F9,SBA,14.0,2.37,0.0,0.77,0.0,0.86,No
1,F9,SDF,18.0,2.32,0.0,4.04,0.0,0.65,No
1,F9,SEA,40.0,0.21,0.0,1.0,0.0,3.79,No
1,F9,SFO,71.0,6.93,0.0,16.57,0.0,2.5,No
1,F9,SJC,20.0,3.35,0.0,3.0,0.0,2.65,No
1,F9,SJU,96.0,6.88,0.0,8.28,0.0,4.84,No
1,F9,SLC,119.0,9.41,0.0,7.38,0.0,8.21,No
1,F9,SMF,19.0,3.47,0.0,3.53,0.0,2.0,No
1,F9,SNA,62.0,2.48,0.0,3.73,0.0,7.79,No
1,F9,SRQ,29.0,1.72,0.0,1.31,0.0,0.96,No
1,F9,STL,109.0,9.23,0.51,11.75,0.0,9.51,Yes
1,F9,SYR,45.0,2.97,0.0,5.44,0.0,3.59,Yes
1,F9,TPA,375.0,28.59,3.04,46.09,0.0,18.28,Yes
1,F9,TTN,204.0,17.34,0.0,17.1,0.0,18.57,Yes
1,F9,TUL,14.0,1.43,0.0,0.57,0.0,0.0,No
1,F9,TUS,17.0,2.04,0.52,1.44,0.0,0.0,No
1,F9,TYS,17.0,0.02,0.53,1.47,0.0,0.98,No
1,G4,ABE,55.0,1.0,0.0,1.25,0.0,2.75,No
1,G4,ABQ,18.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,ALB,39.0,2.65,0.0,0.0,0.0,0.35,Yes
1,G4,ATW,45.0,3.3,1.0,2.75,0.0,0.95,No
1,G4,AUS,33.0,1.47,0.67,6.05,0.0,0.81,No
1,G4,AVL,139.0,3.91,1.31,6.84,0.0,10.94,Yes
1,G4,AZA,454.0,20.72,7.55,52.66,2.65,73.42,Yes
1,G4,BGR,23.0,0.58,0.0,0.42,0.0,1.0,No
1,G4,BIL,22.0,1.68,0.32,3.22,0.0,2.78,No
1,G4,BIS,40.0,4.16,0.69,2.92,0.0,1.23,No
1,G4,BLI,124.0,11.35,0.82,7.48,0.0,10.34,Yes
1,G4,BLV,58.0,2.83,1.7,4.05,0.0,6.42,No
1,G4,BMI,19.0,0.65,0.93,1.76,0.0,0.66,No
1,G4,BNA,26.0,0.0,0.0,1.0,0.0,0.0,No
1,G4,BOI,25.0,2.47,0.0,3.11,0.0,4.42,No
1,G4,BWI,13.0,0.24,0.0,1.1,0.0,3.65,No
1,G4,BZN,17.0,0.35,1.0,3.17,0.0,1.49,No
1,G4,CHA,17.0,2.1,0.0,0.13,0.0,2.76,No
1,G4,CHS,9.0,0.0,0.08,3.92,0.0,0.0,No
1,G4,CID,55.0,0.08,0.0,6.79,0.0,3.13,No
1,G4,CKB,9.0,0.45,0.0,0.0,0.0,1.55,No
1,G4,CLE,12.0,0.05,0.46,1.0,0.0,1.49,Yes
1,G4,CVG,217.0,15.73,3.02,14.0,0.56,51.69,No
1,G4,DAY,17.0,0.0,0.71,0.29,0.0,0.0,No
1,G4,DEN,2.0,0.0,0.0,0.52,0.0,0.48,No
1,G4,DSM,55.0,1.42,0.0,2.06,0.0,2.52,No
1,G4,ELM,22.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,ELP,9.0,2.0,0.0,0.0,0.0,0.0,No
1,G4,EUG,39.0,2.04,0.96,3.12,0.0,3.89,Yes
1,G4,EVV,9.0,0.0,0.0,1.1,0.0,2.9,No
1,G4,EWR,26.0,1.0,1.95,1.05,0.0,0.0,Yes
1,G4,FAR,55.0,3.81,0.0,4.43,0.0,2.76,Yes
1,G4,FAT,44.0,3.09,0.0,1.73,0.0,3.17,Yes
1,G4,FCA,9.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,FLL,243.0,12.57,0.87,34.07,0.0,32.5,Yes
1,G4,FNT,74.0,2.7,0.0,11.09,0.0,2.21,Yes
1,G4,FSD,55.0,0.63,0.03,3.77,0.0,4.57,No
1,G4,FWA,44.0,2.25,0.41,4.29,0.0,3.05,No
1,G4,GFK,21.0,1.77,0.0,2.28,0.0,0.94,No
1,G4,GJT,9.0,0.0,0.0,1.0,0.0,0.0,No
1,G4,GPT,9.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,GRI,18.0,0.41,0.0,0.97,0.0,2.62,No
1,G4,GRR,109.0,2.94,0.24,9.39,0.0,4.42,Yes
1,G4,GSO,18.0,0.0,0.0,1.0,0.0,3.0,No
1,G4,GSP,27.0,1.0,0.0,1.92,0.0,4.08,No
1,G4,GTF,19.0,0.92,0.0,1.08,0.0,0.0,No
1,G4,HGR,10.0,3.0,0.0,0.0,0.0,1.0,No
1,G4,HTS,20.0,3.12,0.0,0.01,0.0,1.87,No
1,G4,IAG,26.0,0.98,1.44,0.02,0.0,0.56,Yes
1,G4,ICT,18.0,1.24,0.92,0.08,0.0,0.76,No
1,G4,IDA,19.0,0.5,0.0,3.48,0.06,0.97,No
1,G4,IND,100.0,7.9,0.27,5.18,0.83,28.82,No
1,G4,JAX,15.0,2.17,0.0,0.27,0.0,4.56,No
1,G4,LAS,647.0,35.6,5.57,53.82,0.29,78.72,Yes
1,G4,LAX,107.0,3.86,1.76,11.21,0.0,12.17,No
1,G4,LCK,41.0,1.87,0.0,3.46,0.0,5.67,No
1,G4,LEX,61.0,1.4,0.0,1.46,0.0,6.14,No
1,G4,LIT,9.0,0.44,0.0,1.56,0.0,0.0,No
1,G4,LRD,9.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,MCI,23.0,1.58,0.0,0.93,0.0,1.49,No
1,G4,MDT,40.0,1.04,0.0,1.39,0.0,3.57,No
1,G4,MEM,44.0,1.84,0.0,3.0,0.0,4.16,No
1,G4,MFE,21.0,0.74,0.0,0.06,0.0,0.19,No
1,G4,MFR,20.0,0.63,0.36,1.37,0.0,0.64,Yes
1,G4,MKE,16.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,MLI,42.0,1.26,0.0,1.29,0.0,1.44,No
1,G4,MOT,23.0,1.76,0.0,1.63,0.0,0.61,No
1,G4,MRY,9.0,0.0,0.0,2.53,0.0,1.47,No
1,G4,MSO,19.0,0.47,0.88,4.87,0.0,0.79,No
1,G4,MSY,27.0,0.97,0.0,2.05,0.0,2.98,No
1,G4,MTJ,9.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,OAK,59.0,5.08,0.0,2.85,0.47,10.6,Yes
1,G4,OGD,8.0,1.27,0.95,1.07,0.0,0.71,No
1,G4,OGS,11.0,2.63,0.0,2.17,0.0,0.2,Yes
1,G4,OKC,19.0,0.86,0.0,0.45,0.0,0.69,No
1,G4,OMA,41.0,0.42,0.52,1.94,0.0,1.13,No
1,G4,ORF,26.0,1.61,0.0,0.72,0.0,4.67,No
1,G4,OWB,9.0,0.82,0.0,1.55,0.0,0.63,No
1,G4,PBG,37.0,1.0,0.0,0.0,0.0,1.0,Yes
1,G4,PGD,423.0,25.19,11.34,58.52,1.0,41.96,Yes
1,G4,PIA,47.0,1.0,0.94,3.22,0.0,0.84,No
1,G4,PIE,548.0,19.77,2.76,56.4,0.4,25.68,Yes
1,G4,PIT,44.0,5.77,0.58,5.28,0.0,12.37,No
1,G4,PSC,19.0,0.52,1.26,0.97,0.0,1.26,No
1,G4,PSM,19.0,0.0,0.0,0.18,0.0,2.82,No
1,G4,PSP,15.0,0.0,0.0,0.0,0.0,0.0,Yes
1,G4,PVD,10.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,PVU,46.0,1.72,0.0,4.94,0.0,3.35,No
1,G4,RAP,26.0,0.87,0.0,2.62,0.0,2.51,No
1,G4,RDU,46.0,1.8,0.0,5.04,0.0,4.16,No
1,G4,RFD,48.0,2.72,1.48,4.81,0.0,3.99,No
1,G4,RIC,27.0,1.37,0.0,2.58,0.0,2.06,No
1,G4,RNO,24.0,0.83,0.0,0.29,0.0,2.88,No
1,G4,ROA,19.0,0.96,1.0,1.04,0.0,0.0,No
1,G4,ROC,14.0,0.0,0.0,0.2,0.0,0.8,Yes
1,G4,SAN,9.0,0.0,0.0,2.0,0.0,0.0,No
1,G4,SAT,9.0,1.59,0.0,0.63,0.0,0.77,No
1,G4,SAV,20.0,0.2,0.09,2.04,0.0,5.66,No
1,G4,SBN,51.0,3.87,0.0,1.01,0.0,0.12,No
1,G4,SCK,52.0,6.52,0.36,4.87,0.0,5.24,No
1,G4,SDF,40.0,0.85,0.41,3.81,0.0,3.93,No
1,G4,SFB,698.0,42.75,10.18,78.19,4.97,93.9,Yes
1,G4,SGF,46.0,4.57,0.0,3.49,0.0,4.95,No
1,G4,SGU,8.0,1.0,0.0,0.0,0.0,0.0,No
1,G4,SHV,9.0,0.74,0.0,0.2,0.0,1.06,No
1,G4,SJU,26.0,1.3,0.14,7.79,0.0,0.77,No
1,G4,SMX,17.0,1.0,0.0,1.92,0.0,0.08,No
1,G4,SPI,9.0,0.0,0.0,0.0,0.0,1.0,No
1,G4,SRQ,30.0,4.2,0.0,6.51,0.0,4.3,No
1,G4,STC,18.0,0.0,0.0,2.0,0.0,0.0,No
1,G4,SWF,23.0,1.0,0.0,0.0,0.0,0.0,No
1,G4,SYR,44.0,1.91,0.0,3.55,0.0,2.53,Yes
1,G4,TOL,29.0,1.4,0.0,2.02,0.0,2.58,No
1,G4,TRI,9.0,0.0,0.0,0.0,0.0,0.0,No
1,G4,TUL,25.0,0.62,0.0,1.03,0.0,1.35,No
1,G4,TUS,17.0,0.5,0.0,0.68,0.0,1.82,No
1,G4,TYS,89.0,1.48,1.0,3.99,0.0,15.53,No
1,G4,USA,73.0,1.24,0.45,5.3,0.0,7.01,No
1,G4,VPS,29.0,2.24,3.96,0.5,0.97,5.33,No
1,G4,XNA,21.0,2.83,0.0,2.43,0.0,2.75,No
1,HA,HNL,2796.0,127.34,32.5,7.2,0.52,114.43,Yes
1,HA,ITO,462.0,13.93,0.41,0.0,0.31,12.35,No
1,HA,JFK,31.0,7.0,0.0,0.0,2.0,1.0,No
1,HA,KOA,679.0,27.59,0.49,0.0,0.22,17.69,Yes
1,HA,LAS,80.0,12.98,0.0,0.0,1.0,1.02,No
1,HA,LAX,186.0,50.24,0.0,0.15,3.56,13.06,Yes
1,HA,LGB,31.0,4.14,0.0,0.0,1.09,0.77,No
1,HA,LIH,742.0,41.04,2.58,2.27,0.0,10.11,No
1,HA,OAK,93.0,34.93,0.99,0.0,1.55,17.53,No
1,HA,OGG,1303.0,71.39,3.56,4.46,0.67,30.92,No
1,HA,PDX,62.0,27.21,0.0,0.06,1.54,4.19,No
1,HA,PHX,31.0,4.28,0.0,0.0,1.72,0.0,No
1,HA,PPG,11.0,2.0,0.0,0.0,0.0,0.0,No
1,HA,SAN,62.0,17.98,0.0,0.0,2.29,7.73,No
1,HA,SEA,68.0,28.17,0.0,0.0,1.47,4.36,No
1,HA,SFO,68.0,17.79,0.0,0.0,2.31,1.89,No
1,HA,SJC,62.0,31.21,0.0,0.0,1.86,3.93,No
1,HA,SMF,31.0,10.7,0.0,0.19,0.11,3.0,No
1,MQ,ABI,170.0,6.84,2.43,4.14,0.0,10.58,Yes
1,MQ,ABQ,27.0,2.26,1.67,3.73,0.0,1.35,Yes
1,MQ,ACT,116.0,3.04,1.52,3.42,0.0,1.02,Yes
1,MQ,AEX,88.0,4.63,0.12,6.09,0.0,3.16,No
1,MQ,ALB,76.0,6.39,5.13,12.4,0.0,5.07,Yes
1,MQ,ALO,54.0,4.08,3.24,6.15,0.0,4.53,Yes
1,MQ,AMA,9.0,0.0,0.32,0.62,0.0,0.06,No
1,MQ,ATL,52.0,0.31,0.06,5.12,0.0,3.5,Yes
1,MQ,ATW,72.0,2.67,2.21,10.08,0.0,10.04,Yes
1,MQ,AVP,60.0,2.62,1.05,3.76,0.0,6.57,Yes
1,MQ,AZO,67.0,2.04,3.59,8.06,0.0,1.31,Yes
1,MQ,BDL,28.0,1.18,1.05,2.28,0.0,2.49,Yes
1,MQ,BHM,108.0,7.69,1.85,10.91,0.0,16.54,Yes
1,MQ,BIL,31.0,1.06,0.0,1.94,0.0,0.0,No
1,MQ,BMI,60.0,0.87,2.67,5.63,0.0,3.83,Yes
1,MQ,BNA,193.0,6.67,3.12,16.81,0.0,24.41,Yes
1,MQ,BOI,57.0,5.17,0.0,6.19,0.0,1.63,No
1,MQ,BOS,62.0,1.91,0.0,2.15,0.0,1.93,Yes
1,MQ,BPT,81.0,3.2,0.7,7.56,0.0,2.54,No
1,MQ,BTR,1.0,0.0,0.0,0.0,0.0,0.0,No
1,MQ,BUF,90.0,2.59,1.2,12.05,0.0,6.16,Yes
1,MQ,BWI,87.0,3.65,3.27,3.31,0.0,7.77,Yes
1,MQ,BZN,8.0,1.41,0.41,1.8,0.0,0.38,No
1,MQ,CAK,55.0,3.12,1.69,7.01,0.0,10.17,Yes
1,MQ,CHA,52.0,2.68,0.53,7.82,0.0,3.97,Yes
1,MQ,CHO,113.0,5.17,0.07,8.12,0.0,9.64,Yes
1,MQ,CHS,61.0,1.72,0.0,6.3,0.0,3.99,Yes
1,MQ,CID,242.0,6.58,5.43,19.48,0.0,16.51,Yes
1,MQ,CLE,460.0,20.16,13.66,54.16,0.0,66.02,Yes
1,MQ,CLL,70.0,2.19,0.36,4.49,0.0,2.96,No
1,MQ,CLT,405.0,14.13,2.38,18.53,0.8,36.15,Yes
1,MQ,CMH,426.0,16.2,13.25,46.61,0.0,50.94,Yes
1,MQ,CMI,204.0,11.67,6.61,17.9,0.0,24.82,Yes
1,MQ,COU,54.0,3.79,3.4,11.16,0.0,1.65,Yes
1,MQ,CRP,114.0,2.95,0.66,1.66,0.0,1.73,No
1,MQ,CVG,429.0,14.18,13.7,40.74,0.0,45.38,Yes
1,MQ,CWA,82.0,2.25,1.74,10.71,0.0,6.29,Yes
1,MQ,DAY,134.0,8.46,2.12,6.91,0.0,0.52,Yes
1,MQ,DBQ,90.0,1.84,5.13,11.22,0.0,8.8,Yes
1,MQ,DCA,117.0,2.81,1.0,3.65,0.0,7.54,Yes
1,MQ,DFW,4043.0,123.46,39.18,288.24,1.19,225.93,Yes
1,MQ,DRT,61.0,1.17,0.0,0.97,0.0,0.86,No
1,MQ,DSM,181.0,4.56,5.44,24.66,0.0,15.34,Yes
1,MQ,DTW,122.0,10.7,0.66,17.38,0.0,22.26,Yes
1,MQ,ELP,44.0,1.0,3.12,8.13,0.0,3.76,Yes
1,MQ,EVV,93.0,2.78,0.87,9.06,0.0,8.28,Yes
1,MQ,EWR,31.0,1.37,1.0,10.9,0.0,2.74,Yes
1,MQ,EYW,31.0,3.51,0.0,1.31,0.0,1.18,No
1,MQ,FAR,143.0,5.19,6.92,12.29,0.0,6.6,Yes
1,MQ,FAY,22.0,0.09,0.0,2.0,0.0,0.91,Yes
1,MQ,FNT,36.0,0.32,1.43,3.78,0.0,1.47,Yes
1,MQ,FSD,5.0,1.0,0.0,0.33,0.0,0.67,No
1,MQ,FSM,42.0,1.9,0.0,0.83,0.0,0.27,No
1,MQ,FWA,92.0,0.68,1.96,11.78,0.0,8.58,Yes
1,MQ,GCK,62.0,0.94,3.86,0.2,0.0,1.0,Yes
1,MQ,GEG,26.0,5.54,0.31,5.14,0.0,0.0,No
1,MQ,GGG,59.0,2.65,0.0,3.45,0.0,0.9,No
1,MQ,GJT,78.0,2.88,0.0,3.65,0.0,0.47,No
1,MQ,GNV,53.0,3.95,0.0,3.8,0.0,4.25,No
1,MQ,GRB,87.0,1.12,2.05,15.85,0.0,1.98,Yes
1,MQ,GRI,81.0,4.45,2.93,2.72,0.0,1.9,Yes
1,MQ,GRK,170.0,8.19,0.78,7.38,0.0,7.65,Yes
1,MQ,GRR,272.0,8.21,6.58,38.02,0.0,21.19,Yes
1,MQ,GSO,328.0,15.82,2.81,21.09,0.0,38.28,Yes
1,MQ,GSP,110.0,4.02,2.55,7.93,0.0,11.5,Yes
1,MQ,HOU,26.0,0.35,0.0,0.65,0.0,1.0,Yes
1,MQ,HSV,27.0,1.4,0.42,2.8,0.0,0.39,Yes
1,MQ,IAH,63.0,0.77,3.83,5.14,0.0,3.26,Yes
1,MQ,ILM,79.0,4.59,0.14,8.5,0.0,15.77,Yes
1,MQ,IND,210.0,8.05,2.91,24.48,0.0,10.55,Yes
1,MQ,JAX,151.0,5.07,2.17,9.4,0.04,8.33,Yes
1,MQ,JFK,496.0,26.1,1.27,40.55,0.16,67.92,Yes
1,MQ,LAN,62.0,4.58,2.64,6.86,0.0,2.92,Yes
1,MQ,LAW,49.0,2.18,0.36,4.5,0.0,2.96,Yes
1,MQ,LBB,5.0,1.0,0.0,0.0,0.0,0.0,No
1,MQ,LCH,80.0,1.42,0.0,2.58,0.0,0.0,Yes
1,MQ,LEX,142.0,15.4,3.17,11.62,0.0,12.81,Yes
1,MQ,LFT,35.0,1.41,0.99,1.89,0.0,1.72,No
1,MQ,LGA,1286.0,38.92,9.45,322.32,1.0,138.31,Yes
1,MQ,LIT,345.0,17.71,3.66,23.33,0.0,20.3,Yes
1,MQ,LRD,38.0,3.34,0.0,1.44,0.0,0.22,No
1,MQ,LSE,87.0,2.51,2.65,9.62,0.0,2.21,Yes
1,MQ,MAF,5.0,0.0,0.4,0.2,0.0,1.4,No
1,MQ,MCI,123.0,2.96,7.85,13.43,0.0,4.75,Yes
1,MQ,MDT,50.0,0.62,0.03,6.62,0.0,1.73,Yes
1,MQ,MEM,207.0,15.87,4.76,19.73,0.0,14.65,Yes
1,MQ,MFE,66.0,0.91,0.0,0.09,0.0,2.0,No
1,MQ,MGM,80.0,4.87,1.28,1.4,1.0,1.45,Yes
1,MQ,MHK,73.0,8.16,0.61,9.59,0.0,4.64,Yes
1,MQ,MIA,998.0,56.03,9.81,62.7,0.31,59.15,Yes
1,MQ,MKE,7.0,0.41,0.0,0.59,0.0,0.0,No
1,MQ,MLI,89.0,1.29,1.19,11.17,0.0,6.35,Yes
1,MQ,MLU,11.0,1.74,0.0,0.26,0.0,0.0,No
1,MQ,MQT,31.0,1.5,4.01,5.11,0.0,2.39,Yes
1,MQ,MSN,209.0,10.51,4.23,18.55,0.0,14.71,Yes
1,MQ,MSO,31.0,1.14,0.53,1.27,0.0,0.06,No
1,MQ,MSY,4.0,0.0,0.0,0.0,0.0,0.0,No
1,MQ,MTJ,5.0,0.0,0.0,0.0,0.0,0.0,No
1,MQ,OKC,7.0,0.64,0.0,0.11,0.0,1.25,No
1,MQ,OMA,114.0,4.72,2.16,13.77,0.0,4.35,Yes
1,MQ,ORD,5479.0,194.93,61.88,444.07,0.71,575.42,Yes
1,MQ,ORF,144.0,2.08,0.23,14.13,0.0,32.57,Yes
1,MQ,PBI,27.0,1.34,0.0,3.06,0.78,1.82,Yes
1,MQ,PIA,62.0,3.7,1.57,5.6,0.0,4.13,Yes
1,MQ,PIT,261.0,11.59,3.76,26.62,0.0,40.03,Yes
1,MQ,PNS,125.0,4.67,0.57,9.17,0.0,6.6,No
1,MQ,PVD,49.0,1.0,1.83,11.47,0.0,2.7,Yes
1,MQ,PWM,50.0,6.38,0.38,3.24,0.0,8.0,Yes
1,MQ,RDU,252.0,14.11,0.0,26.25,0.13,37.5,Yes
1,MQ,RIC,195.0,12.12,1.87,17.97,0.0,36.04,Yes
1,MQ,ROA,52.0,2.74,0.69,2.46,0.0,8.11,Yes
1,MQ,ROC,106.0,4.67,2.26,11.81,0.0,7.26,Yes
1,MQ,RST,116.0,6.83,6.92,11.5,0.0,9.75,Yes
1,MQ,SAT,26.0,1.16,0.64,1.92,0.0,0.29,Yes
12,9E,ABE,54.0,7.11,0.0,1.72,0.0,3.17,No
12,9E,AEX,109.0,8.24,4.51,3.41,0.0,3.85,Yes
12,9E,AGS,144.0,16.6,4.28,3.24,0.0,11.87,No
12,9E,ALB,4.0,0.0,0.0,0.0,0.0,0.0,Yes
12,9E,ATL,3144.0,101.09,22.44,134.91,1.0,328.56,Yes
12,9E,ATW,59.0,1.51,0.74,3.6,0.0,0.15,No
12,9E,AUS,35.0,1.02,0.0,2.78,0.0,2.2,No
12,9E,AVL,40.0,3.8,0.41,1.12,0.0,6.67,Yes
12,9E,AVP,61.0,1.0,1.0,1.0,0.0,2.0,No
12,9E,BDL,95.0,5.4,0.36,4.34,0.0,3.9,No
12,9E,BGR,59.0,2.6,0.0,5.57,0.0,5.82,No
12,9E,BHM,42.0,5.51,0.69,2.8,0.0,6.01,No
12,9E,BIS,39.0,0.0,0.88,0.04,0.0,0.08,No
12,9E,BMI,64.0,4.87,0.89,0.1,0.0,1.14,No
12,9E,BNA,96.0,7.49,1.0,1.25,0.0,3.26,No
12,9E,BOS,445.0,11.29,1.0,30.32,0.0,36.39,No
12,9E,BTR,87.0,5.04,0.43,3.43,0.0,11.09,Yes
12,9E,BTV,223.0,8.72,0.0,13.65,0.0,17.63,Yes
12,9E,BUF,208.0,8.12,1.12,7.62,0.0,12.14,Yes
12,9E,BWI,199.0,16.28,2.32,15.99,0.0,13.41,Yes
12,9E,CAE,93.0,11.0,0.86,4.4,0.0,10.74,No
12,9E,CAK,87.0,8.49,0.2,0.1,0.0,7.21,No
12,9E,CHA,75.0,3.52,0.0,0.59,0.0,6.9,No
12,9E,CHO,114.0,6.76,0.66,3.19,0.0,9.39,Yes
12,9E,CHS,50.0,4.56,0.0,2.24,0.0,3.2,No
12,9E,CID,2.0,0.0,0.0,0.0,0.0,0.0,No
12,9E,CLE,284.0,13.83,1.0,5.12,0.0,15.05,No
12,9E,CLT,174.0,10.84,0.91,6.24,0.0,9.02,No
12,9E,CMH,18.0,2.81,0.0,0.57,0.0,0.62,No
12,9E,CRW,18.0,3.94,0.93,0.06,0.0,0.07,No
12,9E,CSG,77.0,10.66,0.64,3.72,0.0,1.98,Yes
12,9E,CVG,867.0,25.21,3.04,14.51,0.0,87.24,Yes
12,9E,CWA,108.0,3.96,0.0,7.08,0.0,2.96,No
12,9E,DAY,28.0,1.0,0.0,1.0,0.0,2.0,Yes
12,9E,DCA,136.0,5.78,0.0,3.76,0.0,6.46,No
12,9E,DEN,3.0,0.0,0.0,0.0,0.0,0.0,No
12,9E,DFW,155.0,8.25,0.0,3.21,0.0,3.54,Yes
12,9E,DSM,268.0,8.83,0.1,6.36,0.0,13.71,No
12,9E,DTW,1687.0,46.45,3.29,29.87,0.04,60.36,Yes
12,9E,ELM,35.0,0.44,0.0,0.0,0.0,0.56,Yes
12,9E,EVV,146.0,7.74,2.09,1.91,0.0,6.26,No
12,9E,EWN,56.0,2.09,0.81,5.33,0.0,4.77,No
12,9E,EWR,138.0,4.33,0.0,29.49,0.0,2.18,No
12,9E,EYW,33.0,3.86,1.17,4.87,0.0,2.1,No
12,9E,FAR,30.0,2.69,0.0,0.31,0.0,0.0,Yes
12,9E,FLL,21.0,2.56,0.0,3.11,0.0,0.33,Yes
12,9E,FNT,43.0,2.19,0.0,1.06,0.0,0.75,No
12,9E,FSD,45.0,1.72,0.0,0.26,0.0,1.02,No
12,9E,FSM,56.0,2.79,0.14,1.08,0.0,4.0,No
12,9E,GNV,103.0,13.77,2.0,2.89,0.0,4.34,No
12,9E,GPT,24.0,2.86,0.98,1.44,0.0,3.73,No
12,9E,GRB,82.0,10.68,0.84,2.84,0.0,2.65,Yes
12,9E,GRR,94.0,4.0,1.0,2.0,0.0,0.0,Yes
